     OBJECTID  TRACT        GEOID  Total Population  Total Pop of 1 Race  Pop of 1 race: White  Pop of 1 race: Black  Pop of 1 race: American Indian Alaskan  Pop of 1 race: Asian  Pop of 1 race: Native Hawaiian Pacific Islander  Pop of 1 race: Other Race  Pop 2 or more races: Black and  Pop 2 or more races: American Indian Alaskan and  Pop 2 or more races: Asian and  Pop 2 or more races: Native Hawaiian Pacific Islander and  Total Hispanic Population  Total Non-Minority Population (White Not Hispanic)  Not Hispanic Pop of 1 race: Black  Not Hispanic Pop of 1 race: American Indian Alaskan  Not Hispanic Pop of 1 race: Asian  Not Hispanic Pop of 1 race: Native Hawaiian Pacific Islander  Not Hispanic Pop of 1 race: Other Race  Not Hispanic Pop 2 or more races: Black and  Not Hispanic Pop 2 or more races: American Indian Alaskan and  Not Hispanic Pop 2 or more races: Asian and  Not Hispanic Pop 2 or more races: Native Hawaiian Pacific Islander and  Total Pop 18+  18+ Pop 1 race: White  18+ Pop 1 race: Black  18+ Pop 1 race: American Indian Alaskan  18+ Pop 1 race: Asian  18+ Pop 1 race: Native Hawaiian Pacific Islander  18+ Pop 1 race: Other race  18+ Pop 2 or more races: Black and  18+ Pop 2 or more races: American Indian Alaskan and  18+ Pop 2 or more races: Asian and  18+ Pop 2 or more races: Native Hawaiian Pacific Islander  Hispanic 18+ Pop  Non-Minority 18+ Pop (White Non-Hispanic)  Not Hispanic 18+ Pop 1 race: Black  Not Hispanic 18+ Pop 1 race: American Indian Alaskan  Not Hispanic 18+ Pop 1 race: Asian  Not Hispanic 18+ Pop 1 race: Native Hawaiian Pacific Islander  Not Hispanic 18+ Pop 1 race: Other race  Not Hispanic 18+ Pop 2 or more races: Black and  Not Hispanic 18+ Pop 2 or more races: American Indian Alaskan and  Not Hispanic 18+ Pop 2 or more races: Asian and  Not Hispanic 18+ Pop 2 or more races: Native Hawaiian Pacific Islander and  Total Housing Units  Occupied Housing Units  Vacant Housing Units        ACRES  SQ_MILES  Shape_Length    Shape_Area  FAGI_TOTAL_2010  FAGI_MEDIAN_2010  FAGI_TOTAL_2013  FAGI_MEDIAN_2013  FAGI_TOTAL_2011  FAGI_MEDIAN_2011  FAGI_TOTAL_2012  FAGI_MEDIAN_2012  FAGI_TOTAL_2014  FAGI_MEDIAN_2014  FAGI_TOTAL_2015  FAGI_MEDIAN_2015
144       145   8802  11001008802              4119                 4030                   308                  3607                                      29                    35                                                4                         47                              68                                                36                              15                                                  6                                172                                                268                                3555                                                 16                                   35                                                  4                                                  1                                           61                                                 24                                                       12                                                  6                                3301                    274                   2873                                       22                     32                                                 1                          37                                  45                                                 27                                     10                                                  6                       129                                        240                                2840                                                 10                                     32                                                  1                                                    1                                               41                                                 18                                                                8                                                  6                                          1999                    1746                   253   116.569759  0.182140   2848.579921  4.717411e+05     6.214190e+07          28875.50     8.044036e+07           31959.5       68412661.0           29125.0     7.358458e+07           29903.0     8.676633e+07           35199.0     9.975156e+07           38882.5
145       146   8803  11001008803              2037                 1958                   694                  1143                                       9                    54                                                5                         53                              43                                                21                              29                                                  6                                167                                                621                                1117                                                  8                                   52                                                  5                                                  3                                           33                                                 16                                                       27                                                  5                                1709                    673                    860                                        9                     49                                                 5                          45                                  32                                                 22                                     28                                                  6                       146                                        603                                 842                                                  8                                     47                                                  5                                                    3                                               24                                                 16                                                               27                                                  5                                           612                     442                   170   284.576985  0.444652   5287.299629  1.151642e+06     9.823344e+06          16056.00     1.433045e+07           16546.0       11668374.0           16917.0     1.271522e+07           16095.0     1.878696e+07           21519.0     2.295633e+07           24186.0
146       147   9803  11001009803              2758                 2719                    23                  2684                                       5                     3                                                0                          4                              35                                                16                              10                                                  4                                 30                                                 20                                2667                                                  5                                    3                                                  0                                                  0                                           29                                                 14                                                       10                                                  4                                2000                     22                   1943                                        5                      2                                                 0                           4                                  22                                                 11                                      5                                                  2                        21                                         19                                1931                                                  5                                      2                                                  0                                                    0                                               20                                                 10                                                                5                                                  2                                          1416                    1201                   215   131.213250  0.205021   3195.473389  5.310012e+05     3.097120e+07          26640.00     3.384759e+07           23984.0       33180603.0           25128.5     3.322645e+07           25227.0     3.503972e+07           25379.0     3.739830e+07           26262.5
147       148   9804  11001009804              2473                 2435                    42                  2369                                       5                     4                                                0                         15                              32                                                13                               4                                                  2                                 56                                                 14                                2361                                                  5                                    4                                                  0                                                  3                                           30                                                 12                                                        1                                                  1                                1778                     28                   1706                                        4                      4                                                 0                          13                                  19                                                  7                                      2                                                  1                        39                                         11                                1700                                                  4                                      4                                                  0                                                    2                                               18                                                  7                                                                0                                                  1                                          1071                     955                   116   128.074351  0.200116   3761.594319  5.182985e+05     3.258140e+07          27829.00     3.431621e+07           27427.5       33095951.0           27152.5     3.401275e+07           27000.0     3.789103e+07           28276.5     4.070827e+07           29122.0
148       149   9807  11001009807              3072                 3022                    56                  2937                                       4                    13                                                0                         12                              48                                                24                               3                                                  0                                 58                                                 38                                2912                                                  3                                   13                                                  0                                                  1                                           46                                                 24                                                        3                                                  0                                2396                     46                   2304                                        4                     12                                                 0                          11                                  18                                                 12                                      1                                                  0                        42                                         36                                2283                                                  3                                     12                                                  0                                                    1                                               18                                                 12                                                                1                                                  0                                          1551                    1350                   201   256.626770  0.400979   5057.760632  1.038532e+06     4.930077e+07          31540.43     5.008914e+07           29196.0       50160528.0           29574.5     5.102520e+07           29638.0     5.222520e+07           28837.0     5.508553e+07           30509.0
149       150   9810  11001009810              2507                 2483                    15                  2456                                       3                     1                                                0                          8                              23                                                12                               8                                                  0                                 22                                                 15                                2439                                                  3                                    1                                                  0                                                  6                                           21                                                 12                                                        6                                                  0                                1734                     13                   1692                                        3                      1                                                 0                           6                                  18                                                 11                                      8                                                  0                        17                                         13                                1680                                                  3                                      1                                                  0                                                    4                                               16                                                 11                                                                6                                                  0                                          1171                    1103                    68   101.916767  0.159245   2811.707456  4.124425e+05     2.073164e+07          22114.00     2.363087e+07           20845.0       22087145.0           21242.0     2.266766e+07           21012.5     2.359018e+07           22107.0     2.521267e+07           21337.0
150       151  10500  11001010500              3410                 3296                  1101                  1888                                      15                   231                                                2                         59                              63                                                33                              43                                                 10                                212                                               1000                                1858                                                 13                                  228                                                  2                                                 10                                           49                                                 26                                                       35                                                  4                                2946                   1074                   1501                                       14                    211                                                 2                          50                                  47                                                 28                                     38                                                 10                       190                                        977                                1477                                                 13                                    208                                                  2                                                   10                                               35                                                 20                                                               30                                                  4                                          2347                    2000                   347   185.973146  0.290583   3700.255222  7.526066e+05     8.402929e+07          45706.50     1.122510e+08           52096.0       98303018.0           48448.0     1.057470e+08           51276.5     1.060725e+08           52567.0     1.247662e+08           56785.0
151       152  10600  11001010600              3933                 3814                  1624                  1992                                      15                   126                                                0                         57                              70                                                44                              38                                                  3                                177                                               1548                                1969                                                  3                                  123                                                  0                                                 10                                           63                                                 39                                                       35                                                  2                                3397                   1503                   1622                                       14                    117                                                 0                          47                                  52                                                 37                                     33                                                  2                       141                                       1442                                1603                                                  3                                    115                                                  0                                                   10                                               48                                                 33                                                               30                                                  2                                          1927                    1670                   257   305.564175  0.477444   5269.162516  1.236574e+06     1.212261e+08          46770.00     2.562301e+08           55071.5      161447062.0           51645.0     2.095036e+08           53822.0     2.319149e+08           55353.0     3.137019e+08           58798.5
152       153  10700  11001010700              1838                 1775                  1442                    89                                       6                   209                                                0                         29                              12                                                 7                              40                                                  7                                137                                               1344                                  85                                                  5                                  207                                                  0                                                  4                                           10                                                  6                                                       38                                                  7                                1821                   1433                     86                                        6                    207                                                 0                          28                                  10                                                  8                                     40                                                  7                       134                                       1336                                  83                                                  5                                    205                                                  0                                                    4                                                8                                                  6                                                               39                                                  7                                          1413                    1244                   169   220.293987  0.344209   3825.465074  8.914981e+05     7.674272e+07          55538.50     1.217041e+08           63057.0       65155219.0           58724.0     1.483565e+08           60245.0     1.318952e+08           71866.0     1.564573e+08           72231.0
153       154  10800  11001010800              6408                 6194                  5146                   279                                       2                   708                                                3                         56                             133                                                32                             150                                                 27                                268                                               4946                                 277                                                  2                                  706                                                  2                                                  6                                          129                                                 29                                                      149                                                 27                                6381                   5132                    270                                        2                    706                                                 3                          56                                 131                                                 32                                    148                                                 27                       265                                       4933                                 269                                                  2                                    704                                                  2                                                    6                                              128                                                 29                                                              148                                                 27                                          1115                    1034                    81   163.464638  0.255414   3482.465158  6.615179e+05     2.333200e+07          39566.00     3.593979e+07           42735.0       33571416.0           40108.0     4.492479e+07           39390.0     3.364005e+07           41873.0     3.843630e+07           47991.5
154       155  10900  11001010900              3211                 3146                    58                  3055                                       6                    15                                                0                         12                              61                                                22                               9                                                  0                                 47                                                 49                                3035                                                  6                                   15                                                  0                                                  2                                           56                                                 21                                                        6                                                  0                                2356                     56                   2226                                        5                     15                                                 0                           8                                  43                                                 22                                      5                                                  0                        35                                         47                                2211                                                  5                                     15                                                  0                                                    1                                               41                                                 21                                                                4                                                  0                                          1366                    1161                   205  1313.082864  2.051692  11812.014997  5.313858e+06     2.148393e+07          21961.00     2.559779e+07           20753.5       23779752.0           21350.0     2.590631e+07           20502.0     2.712932e+07           20661.0     2.789357e+07           21980.0
155       156  11000  11001011000              3715                 3584                  1632                  1712                                      29                   140                                                3                         68                              90                                                49                              40                                                  3                                183                                               1560                                1683                                                 24                                  139                                                  3                                                 13                                           77                                                 40                                                       36                                                  3                                3354                   1593                   1455                                       23                    130                                                 3                          54                                  58                                                 40                                     28                                                  2                       158                                       1524                                1429                                                 20                                    130                                                  3                                                   11                                               48                                                 32                                                               25                                                  2                                          2673                    2345                   328   254.122388  0.397066   5794.137106  1.028397e+06     1.422552e+08          61476.00     1.598565e+08           66090.0      159085656.0           61805.0     1.678594e+08           64116.0     1.731170e+08           67450.0     1.843613e+08           70438.5
156       157  11100  11001011100              4859                 4727                   322                  4192                                      24                    15                                                1                        173                             110                                                58                              19                                                  3                                337                                                241                                4147                                                 18                                   15                                                  1                                                  8                                           88                                                 46                                                       19                                                  3                                3945                    279                   3410                                       21                     13                                                 1                         123                                  85                                                 43                                     12                                                  3                       237                                        223                                3379                                                 15                                     13                                                  1                                                    5                                               70                                                 37                                                               12                                                  3                                          1868                    1727                   141  1497.651271  2.340080  13673.107139  6.060780e+06     1.011118e+08          40473.00     1.086724e+08           40625.5       99900451.0           40198.0     1.049740e+08           41009.0     1.157625e+08           41166.0     1.224142e+08           42315.0
157       158   9301  11001009301              3143                 3031                   979                  1915                                      14                    71                                                0                         52                              75                                                32                              24                                                  1                                221                                                866                                1891                                                 13                                   67                                                  0                                                  3                                           56                                                 30                                                       23                                                  1                                2617                    866                   1555                                       13                     66                                                 0                          39                                  50                                                 31                                     18                                                  1                       175                                        768                                1535                                                 12                                     62                                                  0                                                    3                                               42                                                 29                                                               17                                                  1                                          1230                    1162                    68   272.133073  0.425208   4589.378118  1.101283e+06     8.017784e+07          46848.00     9.606741e+07           47415.0       89517062.0           46693.0     9.642238e+07           47221.0     1.165576e+08           54943.0     1.245654e+08           57282.5
158       159   7809  11001007809              2922                 2875                    58                  2768                                       9                     4                                                0                         36                              40                                                19                               6                                                  0                                 86                                                 35                                2753                                                  5                                    4                                                  0                                                  1                                           38                                                 16                                                        6                                                  0                                2129                     51                   2011                                        8                      3                                                 0                          26                                  24                                                 17                                      1                                                  0                        65                                         33                                2001                                                  4                                      3                                                  0                                                    1                                               22                                                 14                                                                1                                                  0                                          1339                    1135                   204   132.238955  0.206623   3874.359987  5.351521e+05     3.755980e+07          27390.00     4.101285e+07           24953.0       37380788.0           25825.5     3.938116e+07           25178.0     4.464746e+07           27046.0     4.830777e+07           28461.0
159       160   7901  11001007901              3822                 3730                   397                  3252                                      16                    24                                                0                         41                              85                                                32                              21                                                  3                                115                                                349                                3240                                                 11                                   24                                                  0                                                  7                                           73                                                 30                                                       18                                                  2                                2771                    362                   2287                                       13                     24                                                 0                          30                                  50                                                 24                                     11                                                  3                        76                                        327                                2280                                                  9                                     24                                                  0                                                    6                                               47                                                 23                                                                9                                                  2                                          1784                    1540                   244    98.415178  0.153774   2551.393623  3.982721e+05     5.410496e+07          29975.00     6.884430e+07           31673.0       60769648.0           29766.0     6.591414e+07           30020.5     7.644476e+07           34692.0     8.529751e+07           37573.0
160       161   7903  11001007903              1774                 1749                   156                  1536                                       6                    10                                                0                         41                              22                                                14                               3                                                  1                                 95                                                120                                1518                                                  6                                    9                                                  0                                                  4                                           22                                                 12                                                        3                                                  1                                1407                    136                   1205                                        5                     10                                                 0                          31                                  17                                                 11                                      2                                                  1                        70                                        112                                1192                                                  5                                      9                                                  0                                                    2                                               17                                                  9                                                                2                                                  1                                           880                     778                   102    59.943899  0.093662   2170.945400  2.425844e+05     3.323163e+07          36257.00     4.171968e+07           39557.0       34946070.0           36732.0     3.809465e+07           36321.5     4.632640e+07           44633.0     5.304943e+07           47103.0
161       162   8001  11001008001              2784                 2701                  1321                  1247                                      10                    65                                                1                         57                              51                                                21                              26                                                  7                                138                                               1264                                1235                                                  7                                   62                                                  1                                                  9                                           42                                                 16                                                       24                                                  7                                2397                   1168                   1058                                       10                     58                                                 1                          40                                  39                                                 19                                     16                                                  4                       111                                       1119                                1049                                                  7                                     55                                                  1                                                    5                                               32                                                 14                                                               14                                                  4                                          1391                    1286                   105    80.430914  0.125673   2400.602905  3.254924e+05     1.004148e+08          60366.00     1.265604e+08           67249.0      113921738.0           63888.0     1.223542e+08           66117.5     1.300543e+08           70322.0     1.447709e+08           75309.5
162       163   8002  11001008002              3031                 2946                  1662                  1158                                       6                    74                                                3                         43                              43                                                14                              31                                                  3                                114                                               1602                                1152                                                  4                                   73                                                  3                                                  8                                           40                                                 13                                                       30                                                  0                                2614                   1450                   1014                                        6                     65                                                 1                          33                                  19                                                 10                                     16                                                  2                        91                                       1400                                1011                                                  4                                     64                                                  1                                                    6                                               17                                                  9                                                               15                                                  0                                          1644                    1477                   167   142.850636  0.223204   3883.368027  5.780960e+05     1.217696e+08          67000.50     1.625968e+08           72447.0      142225876.0           68264.0     1.605311e+08           70314.0     1.560773e+08           75659.5     1.736850e+08           80922.0
163       164   8100  11001008100              2910                 2823                  2276                   422                                      11                    75                                                1                         38                              33                                                19                              47                                                  1                                133                                               2195                                 413                                                 10                                   74                                                  1                                                  4                                           31                                                 17                                                       47                                                  1                                2551                   2027                    366                                       11                     62                                                 1                          26                                  23                                                 19                                     29                                                  1                       106                                       1957                                 361                                                 10                                     61                                                  1                                                    2                                               21                                                 17                                                               29                                                  1                                          1549                    1452                    97    72.218122  0.112841   2331.345985  2.922564e+05     1.396063e+08          81428.00     1.683641e+08           72100.0      166143944.0           77408.0     1.676865e+08           77394.0     1.734834e+08           85914.0     1.941190e+08           90338.0
164       165   8200  11001008200              2918                 2843                  2515                   156                                      12                   116                                                1                         43                              15                                                14                              50                                                  2                                134                                               2443                                 152                                                  9                                  113                                                  1                                                  2                                           11                                                 11                                                       45                                                  2                                2674                   2328                    146                                       12                    106                                                 1                          37                                  12                                                 11                                     23                                                  2                       119                                       2260                                 142                                                  9                                    103                                                  1                                                    2                                                9                                                  8                                                               23                                                  2                                          1655                    1522                   133    84.045241  0.131321   3038.867812  3.401190e+05     1.176478e+08          70126.50     1.476331e+08           67792.5      142848043.0           69117.5     1.551579e+08           70452.0     1.437800e+08           77086.0     1.599319e+08           78676.0
